t,MV,MVP,MVI,MVD,SP,PV,DV,Man,MVMan,
0.000000000000000000e+00,6.000000000000000000e+01,2.425285228463095279e+02,-2.177015950297648601e+02,3.517307218345533215e+01,5.000000000000000000e+01,3.250000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.000000000000000000e+00,6.000000000000000711e+01,2.439144001197170155e+02,-2.096205336594761945e+02,2.570613353975918614e+01,5.000000000000000000e+01,3.239999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
2.000000000000000000e+00,6.000000000000000711e+01,2.451616896657837117e+02,-2.039829375933422284e+02,1.882124792755852383e+01,5.000000000000000000e+01,3.231000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
3.000000000000000000e+00,6.000000000000000711e+01,2.465475669391911993e+02,-2.003964581197021175e+02,1.384889118051092360e+01,5.000000000000000000e+01,3.221000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
4.000000000000000000e+00,5.999999999999999289e+01,2.469633301212134597e+02,-1.970659105741105748e+02,1.010258045289710616e+01,5.000000000000000000e+01,3.217999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
5.000000000000000000e+00,6.000000000000000000e+01,2.469633301212134597e+02,-1.942890414919558850e+02,7.325711370742427064e+00,5.000000000000000000e+01,3.217999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
6.000000000000000000e+00,5.999999999999998579e+01,2.469633301212134597e+02,-1.922754429361166331e+02,5.312112814903160007e+00,5.000000000000000000e+01,3.217999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
7.000000000000000000e+00,5.999999999999998579e+01,2.469633301212134597e+02,-1.908153167925636637e+02,3.851986671350192015e+00,5.000000000000000000e+01,3.217999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
8.000000000000000000e+00,6.000000000000000000e+01,2.473790933032357202e+02,-1.902325914670644238e+02,2.853498163828706691e+00,5.000000000000000000e+01,3.214999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
9.000000000000000000e+00,5.999999999999999289e+01,2.497350846680284349e+02,-1.921459307488685795e+02,2.410846080840136185e+00,5.000000000000000000e+01,3.198000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.000000000000000000e+01,5.999999999999999289e+01,2.505666110320728990e+02,-1.924353877335875040e+02,1.868776701514601069e+00,5.000000000000000000e+01,3.192000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.100000000000000000e+01,6.000000000000000711e+01,2.509823742140951595e+02,-1.923977819915782561e+02,1.415407777483103979e+00,5.000000000000000000e+01,3.189000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.200000000000000000e+01,6.000000000000000000e+01,2.513981373961174199e+02,-1.924847925447643604e+02,1.086655148646937130e+00,5.000000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.300000000000000000e+01,6.000000000000000000e+01,2.513981373961174199e+02,-1.921861065704916598e+02,7.879691743742400778e-01,5.000000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.400000000000000000e+01,5.999999999999998579e+01,2.513981373961174199e+02,-1.919695196055857593e+02,5.713822094683281838e-01,5.000000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.500000000000000000e+01,6.000000000000000711e+01,2.513981373961174199e+02,-1.918124653164401536e+02,4.143279203227439589e-01,5.000000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.600000000000000000e+01,5.999999999999998579e+01,2.513981373961174199e+02,-1.916985801167942043e+02,3.004427206767725789e-01,5.000000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.700000000000000000e+01,6.000000000000000711e+01,2.519524883054803865e+02,-1.922507447381995007e+02,2.982564327191180586e-01,5.000000000000000000e+01,3.182000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.800000000000000000e+01,5.999999999999998579e+01,2.513981373961174199e+02,-1.915340172928376319e+02,1.358798967201987340e-01,5.000000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
1.900000000000000000e+01,6.000000000000000711e+01,2.513981373961174199e+02,-1.914966683515598902e+02,9.853095544247923721e-02,5.000000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
2.000000000000000000e+01,6.000000000000001421e+01,2.519524883054803865e+02,-1.921043319161130967e+02,1.518436106327208657e-01,5.000000000000000000e+01,3.182000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
2.100000000000000000e+01,5.999999999999998579e+01,2.513981373961174199e+02,-1.914278485688584794e+02,2.971117274104687067e-02,5.000000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
2.200000000000000000e+01,6.000000000000000711e+01,2.513981373961174199e+02,-1.914196819388213271e+02,2.154454270391508580e-02,5.000000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
2.300000000000000000e+01,5.999999999999998579e+01,2.513981373961174199e+02,-1.914137600483892356e+02,1.562265227180210762e-02,5.000000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
2.400000000000000000e+01,6.000000000000000000e+01,2.513981373961174199e+02,-1.914094658920321308e+02,1.132849591471215243e-02,5.000000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
2.500000000000000000e+01,6.000000000000000000e+01,2.513981373961174199e+02,-1.914063520588684639e+02,8.214662751041709038e-03,5.000000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
2.600000000000000000e+01,6.000000000000000711e+01,2.513981373961174199e+02,-1.914040941166407208e+02,5.956720523305831377e-03,5.000000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
2.700000000000000000e+01,5.999999999999998579e+01,2.513981373961174199e+02,-1.914024568089123477e+02,4.319412794916422521e-03,5.000000000000000000e+01,3.185999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
2.800000000000000000e+01,5.999999999999999289e+01,2.505666110320728990e+02,-1.904491497891620782e+02,-1.174612429108311540e-01,5.000000000000000000e+01,3.192000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
2.900000000000000000e+01,6.000000000000000000e+01,2.505666110320728990e+02,-1.904814360446698913e+02,-8.517498740301078508e-02,5.000000000000000000e+01,3.192000000000000171e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
3.000000000000000000e+01,6.000000000000000000e+01,2.509823742140951595e+02,-1.909809077412692488e+02,-1.466472825913008038e-03,5.000000000000000000e+01,3.189000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
3.100000000000000000e+01,5.999999999999999289e+01,2.497350846680284349e+02,-1.895531311951239672e+02,-1.819534729044777754e-01,5.000000000000000000e+01,3.198000000000000043e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
3.200000000000000000e+01,6.000000000000000000e+01,2.479334442125987152e+02,-1.875402181217013720e+02,-3.932260908973402858e-01,5.000000000000000000e+01,3.210999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
3.300000000000000000e+01,5.999999999999999289e+01,2.479334442125987152e+02,-1.876483031183218486e+02,-2.851410942768742851e-01,5.000000000000000000e+01,3.210999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
3.400000000000000000e+01,6.000000000000000711e+01,2.469633301212134597e+02,-1.866158727028823705e+02,-3.474574183310839559e-01,5.000000000000000000e+01,3.217999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
3.500000000000000000e+01,6.000000000000001421e+01,2.465475669391911993e+02,-1.862353175105387777e+02,-3.122494286524108431e-01,5.000000000000000000e+01,3.221000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
3.600000000000000000e+01,6.000000000000000711e+01,2.469633301212134597e+02,-1.867972045472775164e+02,-1.661255739359346895e-01,5.000000000000000000e+01,3.217999999999999972e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
3.700000000000000000e+01,6.000000000000001421e+01,2.457160405751466783e+02,-1.854146874048161635e+02,-3.013531703305023512e-01,5.000000000000000000e+01,3.227000000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
3.800000000000000000e+01,6.000000000000000711e+01,2.461318037571689388e+02,-1.859735794163743208e+02,-1.582243407946077873e-01,5.000000000000000000e+01,3.224000000000000199e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
3.900000000000000000e+01,6.000000000000000711e+01,2.429442860283317884e+02,-1.823672777229999724e+02,-5.770083053318056932e-01,5.000000000000000000e+01,3.246999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
4.000000000000000000e+01,6.000000000000001421e+01,2.425285228463095279e+02,-1.820498185647701916e+02,-4.787042815393244832e-01,5.000000000000000000e+01,3.250000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
4.100000000000000000e+01,5.999999999999998579e+01,2.425285228463095279e+02,-1.821813987214538884e+02,-3.471241248556509174e-01,5.000000000000000000e+01,3.250000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
4.200000000000000000e+01,6.000000000000000711e+01,2.425285228463095279e+02,-1.822768117948241695e+02,-2.517110514853481695e-01,5.000000000000000000e+01,3.250000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
4.300000000000000000e+01,5.999999999999999289e+01,2.416969964822650070e+02,-1.813938791792832603e+02,-3.031173029817540998e-01,5.000000000000000000e+01,3.256000000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
4.400000000000000000e+01,6.000000000000000711e+01,2.403111192088575763e+02,-1.798903299587255447e+02,-4.207892501320262824e-01,5.000000000000000000e+01,3.265999999999999659e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
4.500000000000000000e+01,6.000000000000001421e+01,2.380937155714055677e+02,-1.774670051549946379e+02,-6.267104164109180697e-01,5.000000000000000000e+01,3.282000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
4.600000000000000000e+01,5.999999999999999289e+01,2.380937155714055677e+02,-1.776392673593799429e+02,-4.544482120256314039e-01,5.000000000000000000e+01,3.282000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
4.700000000000000000e+01,5.999999999999999289e+01,2.380937155714055677e+02,-1.777641803155596278e+02,-3.295352558459492265e-01,5.000000000000000000e+01,3.282000000000000028e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
4.800000000000000000e+01,5.999999999999999289e+01,2.362920751159757913e+02,-1.757918326493663699e+02,-5.002424666094300587e-01,5.000000000000000000e+01,3.295000000000000284e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
4.900000000000000000e+01,6.000000000000000711e+01,2.340746714785238680e+02,-1.733903469372758082e+02,-6.843245412480548628e-01,5.000000000000000000e+01,3.310999999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
5.000000000000000000e+01,5.999999999999999289e+01,2.336589082965016075e+02,-1.731023855038024521e+02,-5.565227926991633822e-01,5.000000000000000000e+01,3.314000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
5.100000000000000000e+01,5.999999999999999289e+01,2.336589082965016075e+02,-1.732553554250781076e+02,-4.035528714235041003e-01,5.000000000000000000e+01,3.314000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
5.200000000000000000e+01,5.999999999999999289e+01,2.300556273856421967e+02,-1.692404266470374807e+02,-8.152007386047200876e-01,5.000000000000000000e+01,3.339999999999999858e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
5.300000000000000000e+01,6.000000000000001421e+01,2.290855132942569412e+02,-1.683536922985478839e+02,-7.318209957090442419e-01,5.000000000000000000e+01,3.346999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
5.400000000000000000e+01,5.999999999999998579e+01,2.290855132942569412e+02,-1.685548459647949642e+02,-5.306673294619881354e-01,5.000000000000000000e+01,3.346999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
5.500000000000000000e+01,5.999999999999999289e+01,2.282539869302124202e+02,-1.677485893101333261e+02,-5.053976200790981643e-01,5.000000000000000000e+01,3.353000000000000114e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
5.600000000000000000e+01,6.000000000000000000e+01,2.256208201107382365e+02,-1.648724607039999057e+02,-7.483594067383325665e-01,5.000000000000000000e+01,3.371999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
5.700000000000000000e+01,5.999999999999998579e+01,2.246507060193530094e+02,-1.639673538586284849e+02,-6.833521607245385265e-01,5.000000000000000000e+01,3.378999999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
5.800000000000000000e+01,6.000000000000000711e+01,2.238191796553084885e+02,-1.632030652723453841e+02,-6.161143829630993940e-01,5.000000000000000000e+01,3.385000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
5.900000000000000000e+01,6.000000000000001421e+01,2.210474251084935702e+02,-1.601986824589268679e+02,-8.487426495666887671e-01,5.000000000000000000e+01,3.404999999999999716e+01,5.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01
