t,MV,PV,DV
2.910000000000000000e+02,6.000000000000000000e+01,4.539000000000000057e+01,5.000000000000000000e+01
2.920000000000000000e+02,6.000000000000000000e+01,4.539000000000000057e+01,5.000000000000000000e+01
2.930000000000000000e+02,6.000000000000000000e+01,4.539000000000000057e+01,5.000000000000000000e+01
2.940000000000000000e+02,6.000000000000000000e+01,4.539000000000000057e+01,5.000000000000000000e+01
2.950000000000000000e+02,6.000000000000000000e+01,4.552000000000000313e+01,5.000000000000000000e+01
2.960000000000000000e+02,6.000000000000000000e+01,4.571000000000000085e+01,5.000000000000000000e+01
2.970000000000000000e+02,6.000000000000000000e+01,4.567999999999999972e+01,5.000000000000000000e+01
2.980000000000000000e+02,6.000000000000000000e+01,4.571000000000000085e+01,5.000000000000000000e+01
2.990000000000000000e+02,6.000000000000000000e+01,4.575000000000000000e+01,5.000000000000000000e+01
3.000000000000000000e+02,6.045324029819545331e+01,4.575000000000000000e+01,5.000000000000000000e+01
3.010000000000000000e+02,5.784880022490684581e+01,4.593999999999999773e+01,5.000000000000000000e+01
3.020000000000000000e+02,5.674975477409229541e+01,4.603999999999999915e+01,5.000000000000000000e+01
3.030000000000000000e+02,5.724992064336439768e+01,4.603999999999999915e+01,5.000000000000000000e+01
3.040000000000000000e+02,5.722521992642489863e+01,4.607000000000000028e+01,5.000000000000000000e+01
3.050000000000000000e+02,5.813815684638754533e+01,4.603999999999999915e+01,5.000000000000000000e+01
3.060000000000000000e+02,5.805098974202583406e+01,4.607000000000000028e+01,5.000000000000000000e+01
3.070000000000000000e+02,5.748291095995794109e+01,4.613000000000000256e+01,5.000000000000000000e+01
3.080000000000000000e+02,5.533126231962103958e+01,4.628999999999999915e+01,5.000000000000000000e+01
3.090000000000000000e+02,5.466928431615779260e+01,4.635999999999999943e+01,5.000000000000000000e+01
3.100000000000000000e+02,5.511723336382146243e+01,4.635999999999999943e+01,5.000000000000000000e+01
3.110000000000000000e+02,5.552587307077456558e+01,4.635999999999999943e+01,5.000000000000000000e+01
3.120000000000000000e+02,5.590600828963547997e+01,4.635999999999999943e+01,5.000000000000000000e+01
3.130000000000000000e+02,5.578690087818398524e+01,4.639000000000000057e+01,5.000000000000000000e+01
3.140000000000000000e+02,5.407162203659557775e+01,4.652000000000000313e+01,5.000000000000000000e+01
3.150000000000000000e+02,5.351851809189929554e+01,4.657999999999999829e+01,5.000000000000000000e+01
3.160000000000000000e+02,5.280308546057564456e+01,4.664999999999999858e+01,5.000000000000000000e+01
3.170000000000000000e+02,5.272702197131774682e+01,4.667999999999999972e+01,5.000000000000000000e+01
3.180000000000000000e+02,5.311009468147282320e+01,4.667999999999999972e+01,5.000000000000000000e+01
3.190000000000000000e+02,5.346432188936327634e+01,4.667999999999999972e+01,5.000000000000000000e+01
3.200000000000000000e+02,5.379763228051368884e+01,4.667999999999999972e+01,5.000000000000000000e+01
3.210000000000000000e+02,5.363720210991337467e+01,4.671000000000000085e+01,5.000000000000000000e+01
3.220000000000000000e+02,5.284173642716496744e+01,4.678000000000000114e+01,5.000000000000000000e+01
3.230000000000000000e+02,5.015225504890355523e+01,4.696999999999999886e+01,5.000000000000000000e+01
3.240000000000000000e+02,5.008449641392233787e+01,4.700000000000000000e+01,5.000000000000000000e+01
3.250000000000000000e+02,5.046622269969595465e+01,4.700000000000000000e+01,5.000000000000000000e+01
3.260000000000000000e+02,5.081210502551998331e+01,4.700000000000000000e+01,5.000000000000000000e+01
3.270000000000000000e+02,5.113199572413556382e+01,4.700000000000000000e+01,5.000000000000000000e+01
3.280000000000000000e+02,5.143303904411627769e+01,4.700000000000000000e+01,5.000000000000000000e+01
3.290000000000000000e+02,4.964659877258056042e+01,4.713000000000000256e+01,5.000000000000000000e+01
3.300000000000000000e+02,4.838974959945196019e+01,4.722999999999999687e+01,5.000000000000000000e+01
3.310000000000000000e+02,4.731236576886492173e+01,4.732000000000000028e+01,5.000000000000000000e+01
3.320000000000000000e+02,4.767817161389086777e+01,4.732000000000000028e+01,5.000000000000000000e+01
3.330000000000000000e+02,4.800514096191206193e+01,4.732000000000000028e+01,5.000000000000000000e+01
3.340000000000000000e+02,4.878252179036849867e+01,4.728999999999999915e+01,5.000000000000000000e+01
3.350000000000000000e+02,4.745160459766410810e+01,4.739000000000000057e+01,5.000000000000000000e+01
3.360000000000000000e+02,4.775254663400050958e+01,4.739000000000000057e+01,5.000000000000000000e+01
3.370000000000000000e+02,4.643562559737383566e+01,4.749000000000000199e+01,5.000000000000000000e+01
3.380000000000000000e+02,4.578726784532410932e+01,4.754999999999999716e+01,5.000000000000000000e+01
3.390000000000000000e+02,4.513995202460845491e+01,4.760999999999999943e+01,5.000000000000000000e+01
3.400000000000000000e+02,4.481105886944147443e+01,4.764999999999999858e+01,5.000000000000000000e+01
3.410000000000000000e+02,4.510905400917171448e+01,4.764999999999999858e+01,5.000000000000000000e+01
3.420000000000000000e+02,4.490067969096268996e+01,4.767999999999999972e+01,5.000000000000000000e+01
3.430000000000000000e+02,4.564335588209396377e+01,4.764999999999999858e+01,5.000000000000000000e+01
3.440000000000000000e+02,4.587422725531132528e+01,4.764999999999999858e+01,5.000000000000000000e+01
3.450000000000000000e+02,4.513860620542435242e+01,4.771000000000000085e+01,5.000000000000000000e+01
3.460000000000000000e+02,4.538147482987299242e+01,4.771000000000000085e+01,5.000000000000000000e+01
3.470000000000000000e+02,4.305792812976471140e+01,4.786999999999999744e+01,5.000000000000000000e+01
3.480000000000000000e+02,4.175634593465340316e+01,4.796999999999999886e+01,5.000000000000000000e+01
3.490000000000000000e+02,4.206520424766239330e+01,4.796999999999999886e+01,5.000000000000000000e+01
3.500000000000000000e+02,4.233591171991719904e+01,4.796999999999999886e+01,5.000000000000000000e+01
3.510000000000000000e+02,4.257895477027312836e+01,4.796999999999999886e+01,5.000000000000000000e+01
3.520000000000000000e+02,4.280193744387536015e+01,4.796999999999999886e+01,5.000000000000000000e+01
3.530000000000000000e+02,4.301037368245823700e+01,4.796999999999999886e+01,5.000000000000000000e+01
3.540000000000000000e+02,4.272968873134337997e+01,4.800000000000000000e+01,5.000000000000000000e+01
3.550000000000000000e+02,4.181731792577749474e+01,4.807000000000000028e+01,5.000000000000000000e+01
3.560000000000000000e+02,4.204432330029013087e+01,4.807000000000000028e+01,5.000000000000000000e+01
3.570000000000000000e+02,4.337004441317177594e+01,4.800000000000000000e+01,5.000000000000000000e+01
3.580000000000000000e+02,4.098087797722644154e+01,4.815999999999999659e+01,5.000000000000000000e+01
3.590000000000000000e+02,3.962503502178261527e+01,4.825999999999999801e+01,5.000000000000000000e+01
3.600000000000000000e+02,3.940929624485954719e+01,4.828999999999999915e+01,5.000000000000000000e+01
3.610000000000000000e+02,3.965401284181762520e+01,4.828999999999999915e+01,5.000000000000000000e+01
3.620000000000000000e+02,3.987084051304577059e+01,4.828999999999999915e+01,5.000000000000000000e+01
3.630000000000000000e+02,4.006744501245262313e+01,4.828999999999999915e+01,5.000000000000000000e+01
3.640000000000000000e+02,3.977081193471669707e+01,4.832000000000000028e+01,5.000000000000000000e+01
3.650000000000000000e+02,3.788236188722078168e+01,4.845000000000000284e+01,5.000000000000000000e+01
3.660000000000000000e+02,3.763781739229458623e+01,4.847999999999999687e+01,5.000000000000000000e+01
3.670000000000000000e+02,3.626202730036276733e+01,4.857999999999999829e+01,5.000000000000000000e+01
3.680000000000000000e+02,3.602445565691050433e+01,4.860999999999999943e+01,5.000000000000000000e+01
3.690000000000000000e+02,3.672454507693382197e+01,4.857999999999999829e+01,5.000000000000000000e+01
3.700000000000000000e+02,3.642454746000705512e+01,4.860999999999999943e+01,5.000000000000000000e+01
3.710000000000000000e+02,3.660079667166979789e+01,4.860999999999999943e+01,5.000000000000000000e+01
3.720000000000000000e+02,3.676060785768277839e+01,4.860999999999999943e+01,5.000000000000000000e+01
3.730000000000000000e+02,3.690849929388762973e+01,4.860999999999999943e+01,5.000000000000000000e+01
3.740000000000000000e+02,3.704774732981341856e+01,4.860999999999999943e+01,5.000000000000000000e+01
3.750000000000000000e+02,3.606405720072316257e+01,4.867999999999999972e+01,5.000000000000000000e+01
3.760000000000000000e+02,3.670387340590313840e+01,4.864999999999999858e+01,5.000000000000000000e+01
3.770000000000000000e+02,3.635855784099903332e+01,4.867999999999999972e+01,5.000000000000000000e+01
3.780000000000000000e+02,3.761700421051693155e+01,4.860999999999999943e+01,5.000000000000000000e+01
3.790000000000000000e+02,3.612215455664067321e+01,4.871000000000000085e+01,5.000000000000000000e+01
3.800000000000000000e+02,3.579525546069790920e+01,4.874000000000000199e+01,5.000000000000000000e+01
3.810000000000000000e+02,3.547043096463438161e+01,4.877000000000000313e+01,5.000000000000000000e+01
3.820000000000000000e+02,3.658213930989913365e+01,4.871000000000000085e+01,5.000000000000000000e+01
3.830000000000000000e+02,3.621584639001821415e+01,4.874000000000000199e+01,5.000000000000000000e+01
3.840000000000000000e+02,3.586245614431219053e+01,4.877000000000000313e+01,5.000000000000000000e+01
3.850000000000000000e+02,3.695345053060917451e+01,4.871000000000000085e+01,5.000000000000000000e+01
3.860000000000000000e+02,3.705071033597547370e+01,4.871000000000000085e+01,5.000000000000000000e+01
3.870000000000000000e+02,3.459855121534951650e+01,4.886999999999999744e+01,5.000000000000000000e+01
3.880000000000000000e+02,3.637116853796814553e+01,4.877000000000000313e+01,5.000000000000000000e+01
3.890000000000000000e+02,3.536226970221452603e+01,4.884000000000000341e+01,5.000000000000000000e+01
3.900000000000000000e+02,3.598012197717861227e+01,4.881000000000000227e+01,5.000000000000000000e+01
3.910000000000000000e+02,3.561519537554236337e+01,4.884000000000000341e+01,5.000000000000000000e+01
3.920000000000000000e+02,3.621763940951971961e+01,4.881000000000000227e+01,5.000000000000000000e+01
3.930000000000000000e+02,3.695821034149573592e+01,4.877000000000000313e+01,5.000000000000000000e+01
3.940000000000000000e+02,3.704117182207864545e+01,4.877000000000000313e+01,5.000000000000000000e+01
3.950000000000000000e+02,3.808679893975443065e+01,4.871000000000000085e+01,5.000000000000000000e+01
3.960000000000000000e+02,3.815116145544832449e+01,4.871000000000000085e+01,5.000000000000000000e+01
3.970000000000000000e+02,3.870611036385237469e+01,4.867999999999999972e+01,5.000000000000000000e+01
3.980000000000000000e+02,3.989380759331372417e+01,4.860999999999999943e+01,5.000000000000000000e+01
3.990000000000000000e+02,3.786908233087840614e+01,4.874000000000000199e+01,5.000000000000000000e+01
4.000000000000000000e+02,3.847618866597333920e+01,4.871000000000000085e+01,5.000000000000000000e+01
4.010000000000000000e+02,3.810577250256042703e+01,4.874000000000000199e+01,5.000000000000000000e+01
4.020000000000000000e+02,3.774939235816788141e+01,4.877000000000000313e+01,5.000000000000000000e+01
4.030000000000000000e+02,3.883821867117831772e+01,4.871000000000000085e+01,5.000000000000000000e+01
4.040000000000000000e+02,3.686008959463391221e+01,4.884000000000000341e+01,5.000000000000000000e+01
4.050000000000000000e+02,3.813677913574719014e+01,4.877000000000000313e+01,5.000000000000000000e+01
4.060000000000000000e+02,3.824671757614768097e+01,4.877000000000000313e+01,5.000000000000000000e+01
4.070000000000000000e+02,3.771666292235473605e+01,4.881000000000000227e+01,5.000000000000000000e+01
4.080000000000000000e+02,3.736350521048075279e+01,4.884000000000000341e+01,5.000000000000000000e+01
4.090000000000000000e+02,3.653876396889307898e+01,4.889999999999999858e+01,5.000000000000000000e+01
4.100000000000000000e+02,3.605150939050170678e+01,4.893999999999999773e+01,5.000000000000000000e+01
4.110000000000000000e+02,3.620496703496251456e+01,4.893999999999999773e+01,5.000000000000000000e+01
4.120000000000000000e+02,3.793589614468035620e+01,4.884000000000000341e+01,5.000000000000000000e+01
4.130000000000000000e+02,3.641658285936115647e+01,4.893999999999999773e+01,5.000000000000000000e+01
4.140000000000000000e+02,3.654522133632301006e+01,4.893999999999999773e+01,5.000000000000000000e+01
4.150000000000000000e+02,3.666290960928070319e+01,4.893999999999999773e+01,5.000000000000000000e+01
4.160000000000000000e+02,3.677265753131922565e+01,4.893999999999999773e+01,5.000000000000000000e+01
4.170000000000000000e+02,3.799331819820623934e+01,4.886999999999999744e+01,5.000000000000000000e+01
4.180000000000000000e+02,3.758175250551165192e+01,4.889999999999999858e+01,5.000000000000000000e+01
4.190000000000000000e+02,3.767042231336589708e+01,4.889999999999999858e+01,5.000000000000000000e+01
4.200000000000000000e+02,3.871719525406647477e+01,4.884000000000000341e+01,5.000000000000000000e+01
4.210000000000000000e+02,3.877939517179392226e+01,4.884000000000000341e+01,5.000000000000000000e+01
4.220000000000000000e+02,3.996787989680506570e+01,4.877000000000000313e+01,5.000000000000000000e+01
4.230000000000000000e+02,4.097100432955911486e+01,4.871000000000000085e+01,5.000000000000000000e+01
4.240000000000000000e+02,4.196169294706833597e+01,4.864999999999999858e+01,5.000000000000000000e+01
4.250000000000000000e+02,4.103045317431221406e+01,4.871000000000000085e+01,5.000000000000000000e+01
4.260000000000000000e+02,4.270368920902224374e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.270000000000000000e+02,4.162641002519116995e+01,4.867999999999999972e+01,5.000000000000000000e+01
4.280000000000000000e+02,4.219836174706529164e+01,4.864999999999999858e+01,5.000000000000000000e+01
4.290000000000000000e+02,4.292050597951235602e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.300000000000000000e+02,4.299378993070583732e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.310000000000000000e+02,4.307893764010231763e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.320000000000000000e+02,4.205601759554001973e+01,4.867999999999999972e+01,5.000000000000000000e+01
4.330000000000000000e+02,4.330548436526174783e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.340000000000000000e+02,4.339936695699464764e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.350000000000000000e+02,4.349945141407900451e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.360000000000000000e+02,4.360403304648772860e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.370000000000000000e+02,4.307377826895378803e+01,4.864999999999999858e+01,5.000000000000000000e+01
4.380000000000000000e+02,4.320273280777451674e+01,4.864999999999999858e+01,5.000000000000000000e+01
4.390000000000000000e+02,4.396542547088250785e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.400000000000000000e+02,4.406811241480080810e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.410000000000000000e+02,4.417458119549609563e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.420000000000000000e+02,4.428379230967820490e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.430000000000000000e+02,4.439499197952692100e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.440000000000000000e+02,4.450763361610147228e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.450000000000000000e+02,4.462132086989124247e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.460000000000000000e+02,4.473576633490819887e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.470000000000000000e+02,4.485076160367424336e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.480000000000000000e+02,4.496615555311352352e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.490000000000000000e+02,4.603898478713830400e+01,4.854999999999999716e+01,5.000000000000000000e+01
4.500000000000000000e+02,4.724342727247622520e+01,4.847999999999999687e+01,5.000000000000000000e+01
4.510000000000000000e+02,4.778622784942023571e+01,4.845000000000000284e+01,5.000000000000000000e+01
4.520000000000000000e+02,4.577992477483228839e+01,4.857999999999999829e+01,5.000000000000000000e+01
4.530000000000000000e+02,4.592550081937982043e+01,4.857999999999999829e+01,5.000000000000000000e+01
4.540000000000000000e+02,5.068996726655652907e+01,4.828999999999999915e+01,5.000000000000000000e+01
4.550000000000000000e+02,5.068700499871108889e+01,4.828999999999999915e+01,5.000000000000000000e+01
4.560000000000000000e+02,5.072423262768832330e+01,4.828999999999999915e+01,5.000000000000000000e+01
4.570000000000000000e+02,5.079060326478269616e+01,4.828999999999999915e+01,5.000000000000000000e+01
4.580000000000000000e+02,5.087810644983713360e+01,4.828999999999999915e+01,5.000000000000000000e+01
4.590000000000000000e+02,5.145950663040287054e+01,4.825999999999999801e+01,5.000000000000000000e+01
4.600000000000000000e+02,5.108081211135873190e+01,4.828999999999999915e+01,5.000000000000000000e+01
4.610000000000000000e+02,5.216451036037694422e+01,4.822999999999999687e+01,5.000000000000000000e+01
4.620000000000000000e+02,5.290562977545909007e+01,4.818999999999999773e+01,5.000000000000000000e+01
4.630000000000000000e+02,5.236424700941029187e+01,4.822999999999999687e+01,5.000000000000000000e+01
4.640000000000000000e+02,5.249480349621966724e+01,4.822999999999999687e+01,5.000000000000000000e+01
4.650000000000000000e+02,5.167308535346368359e+01,4.828999999999999915e+01,5.000000000000000000e+01
4.660000000000000000e+02,5.184016667196168981e+01,4.828999999999999915e+01,5.000000000000000000e+01
4.670000000000000000e+02,5.200069846464305101e+01,4.828999999999999915e+01,5.000000000000000000e+01
4.680000000000000000e+02,5.215648098203064364e+01,4.828999999999999915e+01,5.000000000000000000e+01
4.690000000000000000e+02,5.230881964463436873e+01,4.828999999999999915e+01,5.000000000000000000e+01
4.700000000000000000e+02,5.198008796144648613e+01,4.832000000000000028e+01,5.000000000000000000e+01
4.710000000000000000e+02,5.262075200092276361e+01,4.828999999999999915e+01,5.000000000000000000e+01
4.720000000000000000e+02,5.276291393642758010e+01,4.828999999999999915e+01,5.000000000000000000e+01
4.730000000000000000e+02,5.290537586980948248e+01,4.828999999999999915e+01,5.000000000000000000e+01
4.740000000000000000e+02,5.304805534145991430e+01,4.828999999999999915e+01,5.000000000000000000e+01
4.750000000000000000e+02,5.271231946312322236e+01,4.832000000000000028e+01,5.000000000000000000e+01
4.760000000000000000e+02,5.334790453170847968e+01,4.828999999999999915e+01,5.000000000000000000e+01
4.770000000000000000e+02,5.236971298647864614e+01,4.835999999999999943e+01,5.000000000000000000e+01
4.780000000000000000e+02,5.318040930500923480e+01,4.832000000000000028e+01,5.000000000000000000e+01
4.790000000000000000e+02,5.125076627233816851e+01,4.845000000000000284e+01,5.000000000000000000e+01
4.800000000000000000e+02,5.289064377352678292e+01,4.835999999999999943e+01,5.000000000000000000e+01
4.810000000000000000e+02,5.367029330483153160e+01,4.832000000000000028e+01,5.000000000000000000e+01
4.820000000000000000e+02,5.123956413763077222e+01,4.847999999999999687e+01,5.000000000000000000e+01
4.830000000000000000e+02,5.287717707049657179e+01,4.839000000000000057e+01,5.000000000000000000e+01
4.840000000000000000e+02,5.205925004112074816e+01,4.845000000000000284e+01,5.000000000000000000e+01
4.850000000000000000e+02,5.222539614700951205e+01,4.845000000000000284e+01,5.000000000000000000e+01
4.860000000000000000e+02,5.238156551358859048e+01,4.845000000000000284e+01,5.000000000000000000e+01
4.870000000000000000e+02,5.141382986742959105e+01,4.852000000000000313e+01,5.000000000000000000e+01
4.880000000000000000e+02,5.318557001554276553e+01,4.842000000000000171e+01,5.000000000000000000e+01
4.890000000000000000e+02,5.330076501166279002e+01,4.842000000000000171e+01,5.000000000000000000e+01
4.900000000000000000e+02,5.342067886396252874e+01,4.842000000000000171e+01,5.000000000000000000e+01
4.910000000000000000e+02,5.306544141905445144e+01,4.845000000000000284e+01,5.000000000000000000e+01
4.920000000000000000e+02,5.416246488654810065e+01,4.839000000000000057e+01,5.000000000000000000e+01
4.930000000000000000e+02,5.283574583923517309e+01,4.847999999999999687e+01,5.000000000000000000e+01
4.940000000000000000e+02,5.187736903591913773e+01,4.854999999999999716e+01,5.000000000000000000e+01
4.950000000000000000e+02,5.110281495059768275e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.960000000000000000e+02,5.177530101744815738e+01,4.857999999999999829e+01,5.000000000000000000e+01
4.970000000000000000e+02,5.145528730669746409e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.980000000000000000e+02,5.161702219434096861e+01,4.860999999999999943e+01,5.000000000000000000e+01
4.990000000000000000e+02,5.112821111069303726e+01,4.864999999999999858e+01,5.000000000000000000e+01
5.000000000000000000e+02,1.000000000000000000e+02,4.867999999999999972e+01,5.000000000000000000e+01
5.010000000000000000e+02,9.893372239431705850e+01,4.860999999999999943e+01,5.000000000000000000e+01
5.020000000000000000e+02,9.682541909887005716e+01,4.864999999999999858e+01,5.000000000000000000e+01
5.030000000000000000e+02,9.656331005191223937e+01,4.860999999999999943e+01,5.000000000000000000e+01
5.040000000000000000e+02,9.492134274606618760e+01,4.867999999999999972e+01,5.000000000000000000e+01
5.050000000000000000e+02,9.519895417629069811e+01,4.864999999999999858e+01,5.000000000000000000e+01
5.060000000000000000e+02,9.422755252039399920e+01,4.871000000000000085e+01,5.000000000000000000e+01
5.070000000000000000e+02,9.231773899955240381e+01,4.884000000000000341e+01,5.000000000000000000e+01
5.080000000000000000e+02,9.104718571067499511e+01,4.893999999999999773e+01,5.000000000000000000e+01
5.090000000000000000e+02,9.306658536778660107e+01,4.884000000000000341e+01,5.000000000000000000e+01
5.100000000000000000e+02,9.250968249317702430e+01,4.889999999999999858e+01,5.000000000000000000e+01
5.110000000000000000e+02,9.296987725694660298e+01,4.889999999999999858e+01,5.000000000000000000e+01
5.120000000000000000e+02,9.344404242828727547e+01,4.889999999999999858e+01,5.000000000000000000e+01
5.130000000000000000e+02,9.329024054009641986e+01,4.893999999999999773e+01,5.000000000000000000e+01
5.140000000000000000e+02,9.380062915882349728e+01,4.893999999999999773e+01,5.000000000000000000e+01
5.150000000000000000e+02,9.431027046716883433e+01,4.893999999999999773e+01,5.000000000000000000e+01
5.160000000000000000e+02,9.481936987632454361e+01,4.893999999999999773e+01,5.000000000000000000e+01
5.170000000000000000e+02,9.532807633666149627e+01,4.893999999999999773e+01,5.000000000000000000e+01
5.180000000000000000e+02,9.487935166876799542e+01,4.900000000000000000e+01,5.000000000000000000e+01
5.190000000000000000e+02,9.637283350455997777e+01,4.893999999999999773e+01,5.000000000000000000e+01
5.200000000000000000e+02,9.639321440877492364e+01,4.896999999999999886e+01,5.000000000000000000e+01
5.210000000000000000e+02,9.738719756743753919e+01,4.893999999999999773e+01,5.000000000000000000e+01
5.220000000000000000e+02,9.740715582175172926e+01,4.896999999999999886e+01,5.000000000000000000e+01
5.230000000000000000e+02,9.744368631495835587e+01,4.900000000000000000e+01,5.000000000000000000e+01
5.240000000000000000e+02,9.797011617331877176e+01,4.900000000000000000e+01,5.000000000000000000e+01
5.250000000000000000e+02,9.801143481253785694e+01,4.903000000000000114e+01,5.000000000000000000e+01
5.260000000000000000e+02,9.646682916985949419e+01,4.915999999999999659e+01,5.000000000000000000e+01
5.270000000000000000e+02,9.545373150747526836e+01,4.925999999999999801e+01,5.000000000000000000e+01
5.280000000000000000e+02,9.605720846365079524e+01,4.925999999999999801e+01,5.000000000000000000e+01
5.290000000000000000e+02,9.662698262309469044e+01,4.925999999999999801e+01,5.000000000000000000e+01
5.300000000000000000e+02,9.717231778278062393e+01,4.925999999999999801e+01,5.000000000000000000e+01
5.310000000000000000e+02,9.769993142475624381e+01,4.925999999999999801e+01,5.000000000000000000e+01
5.320000000000000000e+02,9.566230477968200319e+01,4.942000000000000171e+01,5.000000000000000000e+01
5.330000000000000000e+02,9.528559215651382885e+01,4.947999999999999687e+01,5.000000000000000000e+01
5.340000000000000000e+02,9.426784962645039911e+01,4.957999999999999829e+01,5.000000000000000000e+01
5.350000000000000000e+02,9.486058989148810383e+01,4.957999999999999829e+01,5.000000000000000000e+01
5.360000000000000000e+02,9.589378307354152753e+01,4.954999999999999716e+01,5.000000000000000000e+01
5.370000000000000000e+02,9.592812750741705941e+01,4.957999999999999829e+01,5.000000000000000000e+01
5.380000000000000000e+02,9.643961669355429933e+01,4.957999999999999829e+01,5.000000000000000000e+01
5.390000000000000000e+02,9.486150222676272392e+01,4.971000000000000085e+01,5.000000000000000000e+01
5.400000000000000000e+02,9.444953899133346908e+01,4.977000000000000313e+01,5.000000000000000000e+01
5.410000000000000000e+02,9.643052027458728048e+01,4.967999999999999972e+01,5.000000000000000000e+01
5.420000000000000000e+02,9.387319319779464877e+01,4.986999999999999744e+01,5.000000000000000000e+01
5.430000000000000000e+02,9.394962004868239092e+01,4.989999999999999858e+01,5.000000000000000000e+01
5.440000000000000000e+02,9.448425602546981850e+01,4.989999999999999858e+01,5.000000000000000000e+01
5.450000000000000000e+02,9.498937424867925472e+01,4.989999999999999858e+01,5.000000000000000000e+01
5.460000000000000000e+02,9.547308818374335715e+01,4.989999999999999858e+01,5.000000000000000000e+01
5.470000000000000000e+02,9.594128116970145470e+01,4.989999999999999858e+01,5.000000000000000000e+01
5.480000000000000000e+02,9.639821940803534517e+01,4.989999999999999858e+01,5.000000000000000000e+01
5.490000000000000000e+02,9.684699646091469560e+01,4.989999999999999858e+01,5.000000000000000000e+01
5.500000000000000000e+02,9.617318501851234203e+01,4.996999999999999886e+01,5.000000000000000000e+01
5.510000000000000000e+02,9.409217053805147657e+01,5.013000000000000256e+01,5.000000000000000000e+01
5.520000000000000000e+02,9.366764701612753186e+01,5.018999999999999773e+01,5.000000000000000000e+01
5.530000000000000000e+02,9.371555683235027345e+01,5.021999999999999886e+01,5.000000000000000000e+01
5.540000000000000000e+02,9.422214562926409087e+01,5.021999999999999886e+01,5.000000000000000000e+01
5.550000000000000000e+02,9.469955737967016773e+01,5.021999999999999886e+01,5.000000000000000000e+01
5.560000000000000000e+02,9.356056825277426015e+01,5.032000000000000028e+01,5.000000000000000000e+01
5.570000000000000000e+02,9.245310523753592236e+01,5.042000000000000171e+01,5.000000000000000000e+01
5.580000000000000000e+02,9.200429762480250417e+01,5.047999999999999687e+01,5.000000000000000000e+01
5.590000000000000000e+02,9.138982304949448121e+01,5.054999999999999716e+01,5.000000000000000000e+01
5.600000000000000000e+02,9.189087001732200122e+01,5.054999999999999716e+01,5.000000000000000000e+01
5.610000000000000000e+02,9.235666439349547829e+01,5.054999999999999716e+01,5.000000000000000000e+01
5.620000000000000000e+02,8.976593303366036025e+01,5.074000000000000199e+01,5.000000000000000000e+01
5.630000000000000000e+02,8.820286046613384201e+01,5.086999999999999744e+01,5.000000000000000000e+01
5.640000000000000000e+02,8.873223981355624801e+01,5.086999999999999744e+01,5.000000000000000000e+01
5.650000000000000000e+02,8.873263728462012523e+01,5.089999999999999858e+01,5.000000000000000000e+01
5.660000000000000000e+02,8.918911516706150167e+01,5.089999999999999858e+01,5.000000000000000000e+01
5.670000000000000000e+02,8.913595860133304427e+01,5.092999999999999972e+01,5.000000000000000000e+01
5.680000000000000000e+02,8.795766825269645039e+01,5.103000000000000114e+01,5.000000000000000000e+01
5.690000000000000000e+02,8.632678458176346226e+01,5.115999999999999659e+01,5.000000000000000000e+01
5.700000000000000000e+02,8.632174104248862534e+01,5.118999999999999773e+01,5.000000000000000000e+01
5.710000000000000000e+02,8.676759572588349556e+01,5.118999999999999773e+01,5.000000000000000000e+01
5.720000000000000000e+02,8.717863128075244106e+01,5.118999999999999773e+01,5.000000000000000000e+01
5.730000000000000000e+02,8.644774779428868783e+01,5.125999999999999801e+01,5.000000000000000000e+01
5.740000000000000000e+02,8.429564405885001577e+01,5.142000000000000171e+01,5.000000000000000000e+01
5.750000000000000000e+02,8.331129384994947884e+01,5.150999999999999801e+01,5.000000000000000000e+01
5.760000000000000000e+02,8.376321304699042969e+01,5.150999999999999801e+01,5.000000000000000000e+01
5.770000000000000000e+02,8.417127763324303658e+01,5.150999999999999801e+01,5.000000000000000000e+01
5.780000000000000000e+02,8.199515197228397767e+01,5.167000000000000171e+01,5.000000000000000000e+01
5.790000000000000000e+02,8.130667473288600888e+01,5.174000000000000199e+01,5.000000000000000000e+01
5.800000000000000000e+02,8.013141452318726010e+01,5.184000000000000341e+01,5.000000000000000000e+01
5.810000000000000000e+02,8.007932012067897176e+01,5.186999999999999744e+01,5.000000000000000000e+01
